datetime,aqi,co,no2,o3,so2,pm2_5,pm10,nh3
2025-08-14 12:00:00,3,79.19,0.1,41.29,0.35,20.68,92.44,0.0
2025-08-14 13:00:00,3,78.86,0.09,41.21,0.34,20.39,90.76,0.0
2025-08-14 14:00:00,3,78.59,0.09,41.07,0.33,20.07,89.1,0.0
2025-08-14 15:00:00,3,78.43,0.09,40.96,0.32,19.85,87.61,0.0
2025-08-14 16:00:00,3,77.98,0.09,40.77,0.32,19.72,86.51,0.0
2025-08-14 17:00:00,3,77.53,0.11,40.8,0.32,19.66,86.1,0.0
2025-08-14 18:00:00,3,77.46,0.12,41.04,0.33,19.63,86.14,0.0
2025-08-14 19:00:00,3,77.51,0.13,41.41,0.33,19.52,85.78,0.0
2025-08-14 20:00:00,3,77.66,0.13,41.91,0.32,19.29,84.94,0.0
2025-08-14 21:00:00,3,78.04,0.13,42.54,0.3,18.91,83.42,0.0
2025-08-14 22:00:00,3,78.69,0.12,43.03,0.3,18.55,81.76,0.0
2025-08-14 23:00:00,3,79.32,0.12,43.42,0.29,18.26,80.34,0.0
2025-08-15 00:00:00,3,79.83,0.11,43.69,0.28,17.95,78.72,0.0
2025-08-15 01:00:00,3,80.27,0.11,44.0,0.27,17.68,77.36,0.0
2025-08-15 02:00:00,3,80.65,0.11,44.16,0.26,17.49,76.36,0.0
2025-08-15 03:00:00,3,80.84,0.1,44.22,0.25,17.37,75.59,0.0
2025-08-15 04:00:00,3,81.04,0.1,44.2,0.24,17.17,72.95,0.0
2025-08-15 05:00:00,3,81.21,0.1,44.16,0.23,16.92,69.9,0.0
2025-08-15 06:00:00,3,81.3,0.1,44.01,0.21,16.6,66.44,0.0
2025-08-15 07:00:00,3,81.39,0.1,43.99,0.2,16.28,62.57,0.0
2025-08-15 08:00:00,3,81.5,0.11,43.97,0.19,15.87,58.47,0.0
2025-08-15 09:00:00,3,81.43,0.09,43.84,0.17,15.47,55.8,0.0
2025-08-15 10:00:00,3,81.41,0.08,43.7,0.17,15.21,54.51,0.0
2025-08-15 11:00:00,3,81.37,0.06,43.29,0.16,15.07,53.46,0.0
2025-08-15 12:00:00,3,81.21,0.05,42.37,0.15,15.09,52.69,0.0
2025-08-15 13:00:00,3,81.11,0.05,41.13,0.15,15.32,52.4,0.0
2025-08-15 14:00:00,3,80.85,0.05,39.96,0.15,15.65,52.39,0.0
2025-08-15 15:00:00,3,80.9,0.05,39.21,0.15,16.09,53.08,0.0
2025-08-15 16:00:00,3,80.73,0.05,38.67,0.15,16.6,54.27,0.0
2025-08-15 17:00:00,3,80.36,0.06,38.42,0.16,17.14,55.99,0.0
2025-08-15 18:00:00,3,80.13,0.08,38.36,0.16,17.65,58.14,0.0
2025-08-15 19:00:00,3,79.89,0.1,38.2,0.17,18.02,60.32,0.0
2025-08-15 20:00:00,3,79.53,0.1,38.08,0.17,18.19,62.35,0.0
2025-08-15 21:00:00,3,79.3,0.1,38.02,0.17,18.1,63.52,0.0
2025-08-15 22:00:00,3,79.17,0.1,38.06,0.17,17.65,63.18,0.0
2025-08-15 23:00:00,3,79.13,0.1,38.18,0.17,16.98,61.76,0.0
2025-08-16 00:00:00,3,79.15,0.09,38.27,0.16,16.12,59.22,0.0
2025-08-16 01:00:00,3,79.18,0.09,38.37,0.15,15.36,56.64,0.0
2025-08-16 02:00:00,3,79.27,0.09,38.5,0.15,14.74,54.12,0.0
2025-08-16 03:00:00,3,79.51,0.09,38.64,0.15,14.24,51.69,0.0
2025-08-16 04:00:00,2,79.78,0.09,38.74,0.14,13.92,49.62,0.0
2025-08-16 05:00:00,2,80.03,0.09,38.83,0.13,13.74,47.97,0.0
2025-08-16 06:00:00,2,80.09,0.09,38.93,0.13,13.65,46.75,0.0
2025-08-16 07:00:00,2,80.34,0.09,38.94,0.12,13.59,45.93,0.0
2025-08-16 08:00:00,2,80.5,0.09,39.03,0.11,13.58,45.5,0.0
2025-08-16 09:00:00,2,80.69,0.08,38.91,0.11,13.57,45.08,0.0
2025-08-16 10:00:00,2,80.81,0.07,38.79,0.1,13.56,44.73,0.0
2025-08-16 11:00:00,2,80.95,0.06,38.57,0.1,13.57,44.4,0.0
2025-08-16 12:00:00,2,81.0,0.05,38.15,0.1,13.53,43.82,0.0
2025-08-16 13:00:00,2,81.04,0.04,37.5,0.09,13.49,43.21,0.0
2025-08-16 14:00:00,2,81.05,0.04,36.87,0.09,13.43,42.53,0.0
2025-08-16 15:00:00,2,81.38,0.04,36.46,0.09,13.45,42.09,0.0
2025-08-16 16:00:00,2,81.72,0.05,36.36,0.08,13.54,41.72,0.0
2025-08-16 17:00:00,2,82.14,0.06,36.65,0.08,13.66,41.45,0.0
2025-08-16 18:00:00,2,83.01,0.07,37.36,0.08,13.86,41.26,0.0
2025-08-16 19:00:00,2,84.02,0.07,38.14,0.08,14.03,40.9,0.0
2025-08-16 20:00:00,2,84.96,0.08,39.08,0.08,14.21,40.83,0.0
2025-08-16 21:00:00,2,85.81,0.08,39.97,0.08,14.25,40.51,0.0
2025-08-16 22:00:00,2,86.58,0.08,40.72,0.09,14.28,40.53,0.0
2025-08-16 23:00:00,2,87.29,0.08,41.35,0.09,14.3,40.81,0.0
2025-08-17 00:00:00,2,87.64,0.08,41.79,0.1,14.21,40.87,0.0
2025-08-17 01:00:00,2,87.88,0.08,41.87,0.1,13.93,40.28,0.0
2025-08-17 02:00:00,2,87.64,0.08,41.76,0.1,13.52,39.22,0.0
2025-08-17 03:00:00,2,87.38,0.08,41.53,0.1,13.11,38.16,0.0
2025-08-17 04:00:00,2,87.21,0.08,41.24,0.1,12.74,37.15,0.0
2025-08-17 05:00:00,2,87.04,0.08,40.99,0.09,12.47,36.44,0.0
2025-08-17 06:00:00,2,86.89,0.07,40.78,0.09,12.3,36.03,0.0
2025-08-17 07:00:00,2,86.85,0.08,40.65,0.09,12.32,36.36,0.0
2025-08-17 08:00:00,2,86.81,0.08,40.56,0.08,12.58,37.57,0.0
2025-08-17 09:00:00,2,87.02,0.08,40.4,0.08,12.97,39.03,0.0
2025-08-17 10:00:00,2,87.21,0.06,40.17,0.08,13.35,40.3,0.0
2025-08-17 11:00:00,2,87.26,0.05,39.81,0.08,13.67,41.18,0.0
2025-08-17 12:00:00,2,87.34,0.04,39.08,0.08,13.85,41.6,0.0
2025-08-17 13:00:00,2,87.08,0.04,38.11,0.08,13.93,41.73,0.0
2025-08-17 14:00:00,2,86.85,0.04,37.18,0.08,13.96,41.63,0.0
2025-08-17 15:00:00,2,86.85,0.04,36.36,0.07,13.91,41.3,0.0
2025-08-17 16:00:00,2,86.68,0.04,35.68,0.07,13.74,40.6,0.0
2025-08-17 17:00:00,2,86.52,0.05,35.38,0.07,13.46,39.55,0.0
2025-08-17 18:00:00,2,86.6,0.05,35.5,0.06,13.16,38.4,0.0
2025-08-17 19:00:00,2,86.46,0.07,35.43,0.06,12.85,37.17,0.0
2025-08-17 20:00:00,2,86.32,0.08,35.25,0.06,12.53,36.05,0.0
2025-08-17 21:00:00,2,85.96,0.08,35.0,0.06,12.22,34.83,0.0
2025-08-17 22:00:00,2,85.58,0.08,34.8,0.06,11.91,33.48,0.0
2025-08-17 23:00:00,2,85.43,0.08,34.5,0.06,11.58,31.95,0.0
2025-08-18 00:00:00,2,84.9,0.08,34.23,0.06,11.19,30.17,0.0
2025-08-18 01:00:00,2,84.55,0.08,33.93,0.06,10.89,28.69,0.0
2025-08-18 02:00:00,2,84.17,0.07,33.71,0.06,10.67,27.61,0.0
2025-08-18 03:00:00,2,83.92,0.08,33.25,0.07,10.56,26.32,0.0
2025-08-18 04:00:00,2,83.83,0.08,32.71,0.09,10.56,25.52,0.0
2025-08-18 05:00:00,2,84.0,0.08,32.37,0.1,10.65,25.4,0.0
2025-08-18 06:00:00,2,83.98,0.08,32.08,0.11,10.76,25.37,0.0
2025-08-18 07:00:00,2,84.12,0.08,31.65,0.1,10.91,25.62,0.0
2025-08-18 08:00:00,2,84.32,0.09,31.46,0.09,11.06,26.16,0.0
2025-08-18 09:00:00,2,84.87,0.09,31.82,0.08,10.91,25.99,0.0
2025-08-18 10:00:00,2,85.52,0.09,31.87,0.08,10.84,25.97,0.0
2025-08-18 11:00:00,2,85.9,0.09,31.94,0.09,11.02,26.41,0.0
2025-08-18 12:00:00,2,86.02,0.07,31.9,0.09,11.51,27.89,0.0
2025-08-18 13:00:00,2,85.8,0.06,31.49,0.08,12.03,29.36,0.0
2025-08-18 14:00:00,2,85.44,0.05,30.92,0.07,12.25,29.71,0.0
2025-08-18 15:00:00,2,85.11,0.05,30.55,0.07,12.23,29.15,0.0
2025-08-18 16:00:00,2,84.83,0.06,30.26,0.09,12.15,28.82,0.0
2025-08-18 17:00:00,2,84.58,0.06,30.14,0.12,11.99,28.49,0.0
2025-08-18 18:00:00,2,84.72,0.08,30.2,0.14,11.82,28.14,0.0
2025-08-18 19:00:00,2,84.86,0.08,30.38,0.16,11.67,27.8,0.0
2025-08-18 20:00:00,2,85.07,0.09,30.69,0.17,11.56,27.49,0.0
2025-08-18 21:00:00,2,85.06,0.09,30.98,0.18,11.41,26.01,0.0
2025-08-18 22:00:00,2,85.14,0.09,31.48,0.18,11.61,25.36,0.0
2025-08-18 23:00:00,2,85.05,0.09,31.93,0.18,12.06,25.79,0.0
2025-08-19 00:00:00,2,84.89,0.09,32.37,0.18,12.46,25.86,0.0
2025-08-19 01:00:00,2,84.4,0.1,32.8,0.19,12.94,26.31,0.0
2025-08-19 02:00:00,2,83.73,0.1,33.4,0.2,13.49,27.13,0.0
2025-08-19 03:00:00,2,83.07,0.1,34.2,0.23,13.43,25.14,0.0
2025-08-19 04:00:00,2,82.4,0.11,35.13,0.24,12.92,21.7,0.0
2025-08-19 05:00:00,2,81.81,0.11,36.13,0.24,12.4,19.18,0.0
2025-08-19 06:00:00,2,80.9,0.12,36.82,0.23,11.56,17.18,0.0
2025-08-19 07:00:00,2,80.42,0.12,37.37,0.22,11.0,16.4,0.0
2025-08-19 08:00:00,2,80.08,0.13,37.74,0.22,10.74,16.29,0.0
2025-08-19 09:00:00,2,79.85,0.13,37.87,0.21,10.35,15.62,0.0
2025-08-19 10:00:00,1,79.8,0.12,37.9,0.2,9.63,14.06,0.0
2025-08-19 11:00:00,1,79.95,0.11,37.72,0.18,8.74,12.25,0.0
2025-08-19 12:00:00,1,80.02,0.1,37.32,0.16,8.31,11.34,0.0
2025-08-19 13:00:00,1,80.01,0.1,36.82,0.15,8.37,11.18,0.0
2025-08-19 14:00:00,1,79.91,0.1,36.4,0.14,8.44,11.06,0.0
2025-08-19 15:00:00,1,80.24,0.1,36.39,0.14,8.41,10.88,0.0
2025-08-19 16:00:00,1,80.18,0.11,36.42,0.14,8.29,10.86,0.0
2025-08-19 17:00:00,1,80.07,0.11,36.62,0.14,8.42,11.27,0.0
2025-08-19 18:00:00,1,80.1,0.11,37.09,0.14,8.87,12.19,0.0
2025-08-19 19:00:00,1,79.95,0.11,37.34,0.16,9.62,13.91,0.0
2025-08-19 20:00:00,2,79.61,0.11,37.64,0.17,10.4,15.96,0.0
2025-08-19 21:00:00,2,79.65,0.1,38.06,0.2,11.11,18.9,0.0
2025-08-19 22:00:00,2,79.72,0.1,38.51,0.23,11.76,22.73,0.0
2025-08-19 23:00:00,2,79.8,0.09,39.02,0.26,12.2,26.68,0.0
2025-08-20 00:00:00,2,79.72,0.09,39.61,0.28,12.49,30.48,0.0
2025-08-20 01:00:00,2,79.34,0.09,40.05,0.3,12.75,33.9,0.0
2025-08-20 02:00:00,2,78.84,0.09,40.41,0.32,13.09,36.94,0.0
2025-08-20 03:00:00,2,78.35,0.09,40.65,0.32,12.49,31.69,0.0
2025-08-20 04:00:00,2,78.01,0.09,40.72,0.3,11.91,26.52,0.0
2025-08-20 05:00:00,2,77.99,0.09,40.59,0.29,11.79,25.08,0.0
2025-08-20 06:00:00,2,78.39,0.09,40.28,0.28,11.94,24.59,0.0
2025-08-20 07:00:00,2,78.69,0.09,39.82,0.27,11.93,23.05,0.0
2025-08-20 08:00:00,2,78.99,0.1,39.21,0.25,11.61,20.57,0.0
2025-08-20 09:00:00,2,79.63,0.11,38.65,0.24,10.62,17.11,0.0
2025-08-20 10:00:00,1,80.57,0.12,38.13,0.26,9.44,14.19,0.0
2025-08-20 11:00:00,1,81.84,0.11,37.75,0.32,8.26,11.93,0.0
2025-08-20 12:00:00,1,83.91,0.11,37.66,0.34,7.31,10.76,0.0
2025-08-20 13:00:00,1,86.27,0.11,37.68,0.34,6.75,10.47,0.0
2025-08-20 14:00:00,1,89.37,0.12,38.0,0.36,6.42,10.53,0.0
2025-08-20 15:00:00,1,92.96,0.11,38.68,0.36,6.58,11.16,0.0
2025-08-20 16:00:00,1,95.5,0.13,39.19,0.37,7.12,12.39,0.0
2025-08-20 17:00:00,1,97.36,0.15,39.7,0.38,7.84,14.04,0.0
2025-08-20 18:00:00,1,100.77,0.19,40.74,0.43,8.64,15.42,0.0
2025-08-20 19:00:00,1,104.43,0.25,41.79,0.5,9.24,15.89,0.0
2025-08-20 20:00:00,1,108.69,0.33,42.77,0.56,9.68,15.91,0.0
2025-08-20 21:00:00,2,119.83,0.55,44.92,0.76,10.32,16.43,0.0
2025-08-20 22:00:00,2,131.6,0.78,46.59,1.04,11.08,17.71,0.0
2025-08-20 23:00:00,2,137.31,0.9,46.89,1.22,11.63,19.06,0.0
2025-08-21 00:00:00,2,136.02,0.87,45.9,1.37,11.38,18.42,0.0
2025-08-21 01:00:00,2,132.19,0.77,44.42,1.42,10.62,16.44,0.0
2025-08-21 02:00:00,1,129.88,0.73,43.41,1.43,9.91,14.66,0.0
2025-08-21 03:00:00,1,126.4,0.69,42.15,1.28,9.37,13.61,0.0
2025-08-21 04:00:00,1,121.14,0.64,40.71,1.1,8.93,13.04,0.0
2025-08-21 05:00:00,1,117.72,0.6,39.84,1.0,8.58,12.56,0.0
2025-08-21 06:00:00,1,118.63,0.59,40.6,1.04,8.59,12.45,0.0
2025-08-21 07:00:00,1,117.9,0.54,40.81,0.95,8.48,12.29,0.0
2025-08-21 08:00:00,1,115.29,0.51,40.71,0.84,8.17,11.71,0.0
2025-08-21 09:00:00,1,112.6,0.47,40.61,0.74,7.84,11.08,0.0
2025-08-21 10:00:00,1,108.89,0.38,40.46,0.62,7.41,10.33,0.0
2025-08-21 11:00:00,1,104.02,0.25,40.51,0.47,6.8,9.36,0.0
2025-08-21 12:00:00,1,100.12,0.15,40.86,0.31,6.04,8.16,0.0
2025-08-21 13:00:00,1,96.39,0.11,40.28,0.19,5.14,7.05,0.0
2025-08-21 14:00:00,1,94.02,0.08,39.46,0.14,4.33,6.31,0.0
2025-08-21 15:00:00,1,95.03,0.07,39.4,0.13,3.76,5.82,0.0
2025-08-21 16:00:00,1,97.31,0.07,39.46,0.12,3.47,5.63,0.0
2025-08-21 17:00:00,1,100.85,0.08,39.98,0.12,3.53,5.82,0.0
2025-08-21 18:00:00,1,104.41,0.09,40.82,0.13,3.83,6.29,0.0
2025-08-21 19:00:00,1,107.46,0.11,41.67,0.13,4.29,6.82,0.0
2025-08-21 20:00:00,1,109.43,0.11,42.39,0.13,4.84,7.35,0.0
2025-08-21 21:00:00,1,110.63,0.11,42.82,0.12,5.31,7.74,0.0
2025-08-21 22:00:00,1,111.68,0.11,43.14,0.12,5.74,8.16,0.0
2025-08-21 23:00:00,1,112.55,0.11,43.41,0.12,6.12,8.65,0.0
2025-08-22 00:00:00,1,113.52,0.11,43.53,0.13,6.4,9.38,0.0
2025-08-22 01:00:00,1,115.04,0.12,43.68,0.15,6.6,10.39,0.0
2025-08-22 02:00:00,1,117.13,0.12,43.74,0.18,6.81,11.54,0.0
2025-08-22 03:00:00,1,120.26,0.12,43.88,0.19,6.99,12.24,0.0
2025-08-22 04:00:00,1,123.31,0.12,43.99,0.2,7.11,12.72,0.0
2025-08-22 05:00:00,1,125.96,0.12,43.94,0.21,7.18,13.18,0.0
2025-08-22 06:00:00,1,127.27,0.12,43.84,0.21,7.2,13.43,0.0
2025-08-22 07:00:00,1,127.99,0.12,43.75,0.21,7.19,13.3,0.0
2025-08-22 08:00:00,1,128.27,0.13,43.77,0.21,7.07,12.73,0.0
2025-08-22 09:00:00,1,128.45,0.13,43.79,0.19,6.79,11.53,0.0
2025-08-22 10:00:00,1,128.13,0.13,43.81,0.18,6.55,10.57,0.0
2025-08-22 11:00:00,1,127.82,0.11,43.86,0.17,6.41,9.98,0.0
2025-08-22 12:00:00,1,127.22,0.1,43.87,0.16,6.25,9.52,0.0
2025-08-22 13:00:00,1,127.02,0.1,44.04,0.16,6.14,9.44,0.0
2025-08-22 14:00:00,1,127.16,0.1,44.41,0.18,6.03,9.55,0.0
2025-08-22 15:00:00,1,127.6,0.1,45.12,0.19,6.02,10.12,0.0
2025-08-22 16:00:00,1,127.8,0.11,46.03,0.22,6.11,11.08,0.0
2025-08-22 17:00:00,1,127.7,0.12,47.17,0.24,6.42,12.51,0.0
2025-08-22 18:00:00,1,127.16,0.13,48.54,0.26,7.11,14.73,0.0
2025-08-22 19:00:00,1,125.3,0.14,49.71,0.29,8.18,18.07,0.0
2025-08-22 20:00:00,2,121.52,0.14,50.35,0.32,9.33,21.59,0.0
2025-08-22 21:00:00,2,115.98,0.12,49.99,0.34,10.38,25.84,0.0
2025-08-22 22:00:00,2,110.47,0.11,49.06,0.35,11.22,29.38,0.0
2025-08-22 23:00:00,2,106.49,0.11,48.03,0.36,11.95,31.71,0.0
2025-08-23 00:00:00,2,104.85,0.1,47.12,0.36,12.53,33.44,0.0
2025-08-23 01:00:00,2,104.73,0.11,46.41,0.36,12.85,33.76,0.0
2025-08-23 02:00:00,2,104.29,0.11,45.43,0.34,12.94,32.89,0.0
2025-08-23 03:00:00,2,103.15,0.12,44.36,0.34,12.84,31.6,0.0
2025-08-23 04:00:00,2,100.98,0.12,43.14,0.34,12.95,31.39,0.0
2025-08-23 05:00:00,2,98.18,0.12,41.98,0.36,13.19,32.23,0.0
2025-08-23 06:00:00,2,95.65,0.12,41.0,0.37,13.58,34.07,0.0
2025-08-23 07:00:00,2,93.98,0.12,40.55,0.37,13.83,35.6,0.0
2025-08-23 08:00:00,2,93.84,0.11,40.84,0.36,13.74,36.44,0.0
2025-08-23 09:00:00,2,95.69,0.09,41.84,0.35,13.41,36.86,0.0
2025-08-23 10:00:00,2,98.06,0.07,42.78,0.34,13.16,37.35,0.0
2025-08-23 11:00:00,2,99.68,0.06,43.18,0.33,13.32,38.69,0.0
2025-08-23 12:00:00,2,99.79,0.06,42.79,0.34,13.98,42.18,0.0
2025-08-23 13:00:00,2,97.7,0.05,41.65,0.36,15.08,47.86,0.0
2025-08-23 14:00:00,3,94.43,0.05,40.2,0.38,16.23,54.0,0.0
2025-08-23 15:00:00,3,91.27,0.06,39.0,0.4,17.18,57.61,0.0
2025-08-23 16:00:00,3,89.13,0.06,38.26,0.41,17.73,58.4,0.0
2025-08-23 17:00:00,3,88.86,0.07,37.85,0.42,18.04,59.73,0.0
2025-08-23 18:00:00,3,90.12,0.09,37.85,0.44,18.19,64.5,0.0
2025-08-23 19:00:00,3,92.44,0.1,37.98,0.46,18.09,69.36,0.0
2025-08-23 20:00:00,3,95.37,0.1,38.14,0.47,17.95,71.58,0.0
2025-08-23 21:00:00,3,98.63,0.11,38.34,0.47,17.62,72.85,0.0
2025-08-23 22:00:00,3,101.8,0.11,38.67,0.47,17.24,72.63,0.0
2025-08-23 23:00:00,3,103.55,0.11,38.89,0.47,16.8,70.55,0.0
2025-08-24 00:00:00,3,103.72,0.11,39.07,0.46,16.27,67.57,0.0
2025-08-24 01:00:00,3,102.69,0.12,39.22,0.45,16.0,65.19,0.0
2025-08-24 02:00:00,3,101.3,0.12,39.4,0.46,16.42,66.78,0.0
2025-08-24 03:00:00,3,99.39,0.12,39.48,0.46,17.07,69.66,0.0
2025-08-24 04:00:00,3,97.09,0.12,39.29,0.48,17.66,72.02,0.0
2025-08-24 05:00:00,3,95.46,0.12,39.36,0.47,17.56,68.96,0.0
2025-08-24 06:00:00,3,94.38,0.12,39.47,0.47,17.34,66.61,0.0
2025-08-24 07:00:00,3,93.92,0.12,39.68,0.47,17.24,65.27,0.0
2025-08-24 08:00:00,3,93.83,0.11,40.08,0.47,17.21,64.85,0.0
2025-08-24 09:00:00,3,94.39,0.11,40.47,0.47,17.27,67.57,0.0
2025-08-24 10:00:00,3,95.06,0.09,40.84,0.49,17.58,74.41,0.0
2025-08-24 11:00:00,3,95.58,0.08,41.1,0.5,17.9,81.0,0.0
2025-08-24 12:00:00,3,95.43,0.07,41.02,0.51,17.98,83.78,0.0
2025-08-24 13:00:00,3,94.5,0.06,40.67,0.51,18.01,84.59,0.0
2025-08-24 14:00:00,3,92.67,0.06,40.14,0.52,18.2,85.51,0.0
2025-08-24 15:00:00,3,90.43,0.06,39.6,0.53,18.53,86.74,0.0
2025-08-24 16:00:00,3,88.24,0.06,39.17,0.54,18.9,87.81,0.0
2025-08-24 17:00:00,3,86.6,0.07,38.92,0.54,19.25,88.69,0.0
2025-08-24 18:00:00,3,86.01,0.08,38.85,0.55,19.52,89.34,0.0
2025-08-24 19:00:00,3,85.56,0.1,38.7,0.55,19.67,89.78,0.0
2025-08-24 20:00:00,3,85.37,0.11,38.49,0.55,19.85,91.03,0.0
2025-08-24 21:00:00,3,85.79,0.12,38.18,0.56,20.03,93.05,0.0
2025-08-24 22:00:00,3,87.29,0.12,38.11,0.56,20.21,94.64,0.0
2025-08-24 23:00:00,3,88.9,0.12,38.09,0.56,20.24,95.16,0.0
2025-08-25 00:00:00,3,89.77,0.12,38.08,0.55,19.93,92.17,0.0
2025-08-25 01:00:00,3,89.21,0.12,38.03,0.53,19.55,89.32,0.0
2025-08-25 02:00:00,3,87.74,0.12,37.94,0.52,19.34,87.96,0.0
2025-08-25 03:00:00,3,86.11,0.12,37.94,0.51,19.41,90.07,0.0
2025-08-25 04:00:00,3,84.37,0.12,37.84,0.51,19.61,91.93,0.0
2025-08-25 05:00:00,3,83.25,0.12,37.89,0.51,19.64,92.12,0.0
2025-08-25 06:00:00,3,82.82,0.11,38.13,0.51,19.59,89.59,0.0
2025-08-25 07:00:00,3,82.45,0.12,38.23,0.5,19.58,87.3,0.0
2025-08-25 08:00:00,3,82.39,0.11,38.37,0.49,19.54,86.56,0.0
2025-08-25 09:00:00,3,82.27,0.1,38.5,0.49,19.47,87.52,0.0
2025-08-25 10:00:00,3,81.67,0.09,38.62,0.49,19.37,88.82,0.0
2025-08-25 11:00:00,3,80.75,0.08,38.4,0.49,19.19,88.49,0.0
2025-08-25 12:00:00,3,80.23,0.07,38.05,0.48,18.98,86.59,0.0
2025-08-25 13:00:00,3,79.98,0.07,37.66,0.47,18.83,85.29,0.0
2025-08-25 14:00:00,3,79.64,0.08,37.16,0.48,18.84,85.07,0.0
2025-08-25 15:00:00,3,79.07,0.08,36.82,0.49,19.12,88.71,0.0
2025-08-25 16:00:00,3,78.03,0.08,36.36,0.51,19.48,92.31,0.0
2025-08-25 17:00:00,3,77.15,0.09,36.0,0.52,19.75,91.95,0.0
2025-08-25 18:00:00,3,76.83,0.11,35.74,0.53,20.09,94.05,0.0
2025-08-25 19:00:00,3,76.58,0.12,35.46,0.54,20.36,96.6,0.0
2025-08-25 20:00:00,3,76.42,0.13,35.21,0.55,20.56,97.77,0.0
2025-08-25 21:00:00,3,76.37,0.13,35.07,0.55,20.66,98.0,0.0
2025-08-25 22:00:00,3,76.52,0.13,34.94,0.55,20.78,98.16,0.0
2025-08-25 23:00:00,3,77.19,0.12,35.02,0.55,20.81,98.41,0.0
2025-08-26 00:00:00,3,78.92,0.12,35.24,0.53,20.67,98.59,0.0
2025-08-26 01:00:00,3,81.41,0.12,35.63,0.5,20.42,98.95,0.0
2025-08-26 02:00:00,3,83.38,0.12,35.87,0.48,20.22,98.59,0.0
2025-08-26 03:00:00,3,84.25,0.12,35.86,0.47,20.06,96.46,0.0
2025-08-26 04:00:00,3,84.59,0.12,35.78,0.46,19.83,92.74,0.0
2025-08-26 05:00:00,3,84.05,0.12,35.61,0.46,19.62,88.22,0.0
2025-08-26 06:00:00,3,83.82,0.12,35.54,0.45,19.58,87.99,0.0
2025-08-26 07:00:00,3,84.49,0.13,35.96,0.43,19.61,88.23,0.0
2025-08-26 08:00:00,3,85.6,0.13,36.65,0.4,19.56,86.41,0.0
2025-08-26 09:00:00,3,86.62,0.12,37.4,0.37,19.3,80.0,0.0
2025-08-26 10:00:00,3,86.98,0.11,37.81,0.34,19.08,73.64,0.0
2025-08-26 11:00:00,3,86.5,0.1,37.91,0.33,19.04,70.14,0.0
2025-08-26 12:00:00,3,85.73,0.09,37.86,0.33,19.12,69.97,0.0
2025-08-26 13:00:00,3,85.24,0.08,37.76,0.33,19.28,72.23,0.0
2025-08-26 14:00:00,3,84.63,0.07,37.53,0.34,19.42,73.98,0.0
2025-08-26 15:00:00,3,84.01,0.07,37.24,0.34,19.5,75.42,0.0
2025-08-26 16:00:00,3,82.79,0.08,36.94,0.36,19.41,76.41,0.0
2025-08-26 17:00:00,3,81.71,0.09,36.69,0.38,19.09,75.52,0.0
2025-08-26 18:00:00,3,81.58,0.1,36.64,0.39,18.54,72.63,0.0
2025-08-26 19:00:00,3,82.52,0.12,36.77,0.38,17.86,67.98,0.0
2025-08-26 20:00:00,3,83.95,0.12,36.97,0.37,17.5,64.97,0.0
2025-08-26 21:00:00,3,85.57,0.12,37.12,0.38,17.47,65.88,0.0
2025-08-26 22:00:00,3,87.58,0.11,37.44,0.38,17.73,69.09,0.0
2025-08-26 23:00:00,3,89.89,0.11,37.72,0.38,18.02,71.25,0.0
2025-08-27 00:00:00,3,92.34,0.11,37.93,0.37,18.2,72.03,0.0
2025-08-27 01:00:00,3,94.98,0.11,38.23,0.38,18.42,72.42,0.0
2025-08-27 02:00:00,3,97.62,0.12,38.42,0.38,18.55,72.85,0.0
2025-08-27 03:00:00,3,100.12,0.12,38.52,0.38,18.56,71.58,0.0
2025-08-27 04:00:00,3,102.41,0.12,38.55,0.37,18.42,69.27,0.0
2025-08-27 05:00:00,3,104.86,0.12,38.75,0.36,18.22,67.28,0.0
2025-08-27 06:00:00,3,108.47,0.12,39.4,0.34,18.02,65.87,0.0
2025-08-27 07:00:00,3,112.84,0.11,40.34,0.32,17.8,64.51,0.0
2025-08-27 08:00:00,3,117.36,0.12,41.52,0.3,17.52,62.41,0.0
2025-08-27 09:00:00,3,120.92,0.12,42.48,0.29,17.2,59.89,0.0
2025-08-27 10:00:00,3,123.1,0.1,43.07,0.28,17.19,58.43,0.0
2025-08-27 11:00:00,3,124.5,0.08,43.37,0.27,17.26,57.06,0.0
2025-08-27 12:00:00,3,124.8,0.06,43.22,0.26,17.37,56.59,0.0
2025-08-27 13:00:00,3,123.97,0.06,42.78,0.26,17.52,56.97,0.0
2025-08-27 14:00:00,3,121.89,0.06,42.09,0.26,17.7,58.3,0.0
2025-08-27 15:00:00,3,119.17,0.06,41.68,0.26,17.88,60.9,0.0
2025-08-27 16:00:00,3,114.79,0.06,41.27,0.27,18.06,64.59,0.0
2025-08-27 17:00:00,3,109.89,0.07,40.95,0.27,18.21,68.83,0.0
2025-08-27 18:00:00,3,105.47,0.09,40.68,0.28,18.18,72.23,0.0
2025-08-27 19:00:00,3,101.52,0.1,40.34,0.28,17.95,74.03,0.0
2025-08-27 20:00:00,3,97.67,0.1,39.86,0.29,17.78,75.46,0.0
2025-08-27 21:00:00,3,95.32,0.1,39.56,0.3,17.58,76.65,0.0
2025-08-27 22:00:00,3,94.85,0.1,39.7,0.3,17.5,78.5,0.0
2025-08-27 23:00:00,3,94.75,0.1,39.99,0.31,17.47,79.74,0.0
